Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
Txn_6036409,Tea,5,1.5,7.5,Cash,Takeaway,2023-02-16
Txn_6027031,Juice,5,3.0,15.0,Credit Card,In-Store,2023-11-15
Txn_7171590,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-04-24
Txn_1696300,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-05-28
Txn_9362993,Coffee,3,2.0,6.0,Cash,In-Store,2023-10-22
Txn_4561296,Salad,5,5.0,25.0,Cash,In-Store,2023-11-22
Txn_6422545,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-11-03
Txn_6012728,Cake,4,3.0,12.0,Credit Card,In-Store,2023-05-09
Txn_3046567,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-07
Txn_3594827,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-03-09
Txn_2883054,Cake,4,3.0,12.0,Cash,In-Store,2023-11-17
Txn_6182856,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-04-02
Txn_5453217,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-07-11
Txn_2030078,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-10
Txn_7077961,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-19
Txn_3343585,Cake,1,3.0,3.0,Cash,In-Store,2023-09-17
Txn_7896831,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-01
Txn_3541337,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-09-01
Txn_2140056,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-12-07
Txn_9629256,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-11-07
Txn_6568254,Salad,2,5.0,10.0,Credit Card,In-Store,2023-02-09
Txn_1851725,Cake,5,3.0,15.0,Cash,Takeaway,2023-02-19
Txn_9921708,Cake,1,3.0,3.0,Cash,Takeaway,2023-07-20
Txn_4329116,Cake,3,3.0,9.0,Credit Card,In-Store,2023-09-29
Txn_4142781,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-30
Txn_4359885,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-01-16
Txn_4255116,Juice,4,3.0,12.0,Credit Card,In-Store,2023-12-24
Txn_1514364,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-01-21
Txn_2252586,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-08
Txn_8853027,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-06-21
Txn_5722175,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-03-01
Txn_2920551,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-11-27
Txn_8107970,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-06-03
Txn_6879752,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-10-07
Txn_5535579,Coffee,5,2.0,10.0,Cash,In-Store,2023-12-21
Txn_6097759,Smoothie,4,4.0,16.0,Cash,In-Store,2023-06-18
Txn_9514996,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-25
Txn_5022805,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-12-17
Txn_6815801,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-15
Txn_2541441,Cake,1,3.0,3.0,Cash,Takeaway,2023-09-21
Txn_4894647,Salad,2,5.0,10.0,Cash,Takeaway,2023-12-26
Txn_9931637,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-17
Txn_4158904,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-01-31
Txn_1208926,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-12-07
Txn_1606273,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-11-02
Txn_7963189,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-03-24
Txn_3852141,Cake,5,3.0,15.0,Credit Card,In-Store,2023-08-04
Txn_7832527,Cake,3,3.0,9.0,Cash,In-Store,2023-01-26
Txn_2132434,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-06-03
Txn_9691955,Juice,3,3.0,9.0,Credit Card,In-Store,2023-11-03
Txn_1172121,Coffee,5,2.0,10.0,Cash,Takeaway,2023-08-26
Txn_2521185,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-03-20
Txn_6233021,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-12-22
Txn_7498795,Cookie,2,1.0,2.0,Cash,Takeaway,2023-03-11
Txn_1599516,Juice,3,3.0,9.0,Cash,In-Store,2023-05-11
Txn_4559065,Juice,1,3.0,3.0,Cash,In-Store,2023-05-03
Txn_2696377,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-04-11
Txn_4602865,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-09-27
Txn_5966765,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-11-09
Txn_3283631,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-03-15
Txn_3344089,Sandwich,4,4.0,16.0,Cash,In-Store,2023-08-10
Txn_7551280,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-04-14
Txn_3863163,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-10-12
Txn_3653560,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-01
Txn_9549208,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-10-30
Txn_2670824,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-03
Txn_5926432,Smoothie,4,4.0,16.0,Cash,In-Store,2023-06-29
Txn_8235381,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-03-01
Txn_6405489,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-05-04
Txn_3003311,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-01
Txn_9436342,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-11-26
Txn_2406283,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-02-24
Txn_1354464,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-03-18
Txn_5582443,Salad,3,5.0,15.0,Credit Card,In-Store,2023-04-13
Txn_6204081,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-12
Txn_8647048,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-11-03
Txn_5422928,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-20
Txn_3311860,Juice,1,3.0,3.0,Digital Wallet,In-Store,2023-11-21
Txn_4147675,Tea,2,1.5,3.0,Credit Card,In-Store,2023-01-04
Txn_7560178,Cookie,5,1.0,5.0,Digital Wallet,In-Store,2023-08-17
Txn_3930990,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-02-27
Txn_8076942,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-29
Txn_6864420,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-06-18
Txn_6503884,Juice,1,3.0,3.0,Cash,In-Store,2023-05-28
Txn_2206639,Coffee,4,2.0,8.0,Cash,Takeaway,2023-06-29
Txn_5423024,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-04-30
Txn_3134595,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-02-25
Txn_2251128,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-06-07
Txn_4832163,Cake,4,3.0,12.0,Cash,Takeaway,2023-11-17
Txn_1443928,Cake,4,3.0,12.0,Cash,Takeaway,2023-12-03
Txn_1670597,Coffee,2,2.0,4.0,Cash,Takeaway,2023-05-21
Txn_2165745,Coffee,4,2.0,8.0,Credit Card,In-Store,2023-01-31
Txn_3082888,Tea,1,1.5,1.5,Cash,In-Store,2023-09-20
Txn_2294397,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-02-25
Txn_7248594,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-03-26
Txn_3059966,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-12-24
Txn_7880000,Salad,3,5.0,15.0,Credit Card,In-Store,2023-01-28
Txn_9496791,Salad,4,5.0,20.0,Credit Card,In-Store,2023-07-19
Txn_2320493,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-03-22
Txn_5714767,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-03-02
Txn_7981162,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-05-30
Txn_2316206,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-01-23
Txn_7343342,Cookie,2,1.0,2.0,Cash,Takeaway,2023-12-21
Txn_4573096,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-08-13
Txn_6370625,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-08-26
Txn_7580803,Juice,4,3.0,12.0,Cash,In-Store,2023-04-06
Txn_2939069,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-09-06
Txn_4374963,Juice,1,3.0,3.0,Cash,In-Store,2023-07-04
Txn_4401563,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-09-20
Txn_8443384,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-13
Txn_9793806,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-25
Txn_8385625,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-12-23
Txn_6532452,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-02-24
Txn_5963749,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-11-04
Txn_8944202,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-06-08
Txn_2402993,Cookie,5,1.0,5.0,Cash,Takeaway,2023-06-11
Txn_1340358,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-06-09
Txn_6959328,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-23
Txn_8077929,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-08-06
Txn_8724602,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-06-26
Txn_1940778,Tea,2,1.5,3.0,Cash,In-Store,2023-02-01
Txn_7860953,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-09-10
Txn_8164119,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-01-07
Txn_7809290,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-14
Txn_5675095,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-05-18
Txn_3901665,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-10-19
Txn_4296023,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-10-08
Txn_4350854,Cookie,2,1.0,2.0,Cash,In-Store,2023-01-31
Txn_1867158,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-05-16
Txn_7688029,Cake,5,3.0,15.0,Credit Card,In-Store,2023-05-30
Txn_3420633,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-11
Txn_5220527,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-08-06
Txn_8696857,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-01
Txn_7463102,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-11-27
Txn_8430882,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-17
Txn_9114647,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-11-19
Txn_5413433,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-06-03
Txn_9388222,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-04-21
Txn_5660949,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-01-10
Txn_4118960,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-09-24
Txn_1128577,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-11-23
Txn_6533267,Tea,3,1.5,4.5,Cash,In-Store,2023-07-14
Txn_5087453,Tea,3,1.5,4.5,Cash,Takeaway,2023-04-09
Txn_9627891,Coffee,2,2.0,4.0,Credit Card,In-Store,2023-01-09
Txn_5584275,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-07-10
Txn_5528426,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-06-01
Txn_6372031,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-08-11
Txn_1823906,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-06-26
Txn_7484638,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-10-17
Txn_1610137,Coffee,3,2.0,6.0,Cash,Takeaway,2023-04-02
Txn_7108012,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-12-31
Txn_3272946,Salad,3,5.0,15.0,Credit Card,In-Store,2023-09-06
Txn_7308096,Tea,2,1.5,3.0,Cash,Takeaway,2023-08-13
Txn_5488764,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-06-30
Txn_4268746,Cake,5,3.0,15.0,Credit Card,In-Store,2023-01-12
Txn_1767872,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-05
Txn_7208983,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-09-28
Txn_7971660,Cookie,3,1.0,3.0,Cash,Takeaway,2023-10-02
Txn_9271577,Cake,2,3.0,6.0,Credit Card,In-Store,2023-04-13
Txn_6440555,Smoothie,1,4.0,4.0,Cash,In-Store,2023-07-11
Txn_7368194,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-10-29
Txn_9789310,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-05-09
Txn_6259087,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-12-27
Txn_1151605,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-05-02
Txn_4602430,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-01-31
Txn_7412782,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-03-28
Txn_5570967,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-12
Txn_8046891,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-02-24
Txn_7770487,Smoothie,1,4.0,4.0,Cash,In-Store,2023-08-09
Txn_9943050,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-16
Txn_2694605,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-09
Txn_1927704,Salad,2,5.0,10.0,Digital Wallet,In-Store,2023-01-05
Txn_1929398,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-02-23
Txn_3093284,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-01-01
Txn_2276426,Juice,5,3.0,15.0,Credit Card,In-Store,2023-10-21
Txn_9608095,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-07
Txn_9587704,Juice,5,3.0,15.0,Cash,Takeaway,2023-07-29
Txn_2372348,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-01-05
Txn_3386311,Juice,1,3.0,3.0,Cash,In-Store,2023-11-30
Txn_4613595,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-07-07
Txn_4152991,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-17
Txn_1196324,Tea,4,1.5,6.0,Credit Card,In-Store,2023-09-26
Txn_6621007,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-05
Txn_1234390,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-02
Txn_6271633,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-03-07
Txn_4805204,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-04-25
Txn_3094786,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-16
Txn_8030379,Salad,4,5.0,20.0,Cash,In-Store,2023-07-21
Txn_7746634,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-07-04
Txn_8659963,Cake,4,3.0,12.0,Cash,Takeaway,2023-01-21
Txn_2935758,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-09-03
Txn_5360210,Tea,5,1.5,7.5,Cash,Takeaway,2023-06-29
Txn_5473680,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-12-24
Txn_6677631,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-12-14
Txn_9775900,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-08-29
Txn_1342359,Cake,4,3.0,12.0,Cash,Takeaway,2023-07-14
Txn_9861083,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-01-21
Txn_4548698,Salad,2,5.0,10.0,Cash,Takeaway,2023-03-04
Txn_8735820,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-12-08
Txn_1950008,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-07-24
Txn_3894173,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-07
Txn_5929797,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-05-12
Txn_9365766,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-02-13
Txn_2422584,Tea,1,1.5,1.5,Cash,In-Store,2023-11-28
Txn_6880338,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-11-06
Txn_9362958,Juice,1,3.0,3.0,Cash,In-Store,2023-07-19
Txn_7894069,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-11-20
Txn_5296578,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
Txn_2435025,Juice,1,3.0,3.0,Cash,In-Store,2023-10-08
Txn_4197090,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-11-17
Txn_6479368,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-09-08
Txn_6991528,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-08-17
Txn_2154866,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-11
Txn_5236861,Coffee,4,2.0,8.0,Cash,Takeaway,2023-10-27
Txn_9433035,Sandwich,1,4.0,4.0,Cash,In-Store,2023-03-26
Txn_2970600,Salad,1,5.0,5.0,Credit Card,In-Store,2023-08-18
Txn_3984842,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-03-22
Txn_2897727,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-02-15
Txn_3801179,Juice,2,3.0,6.0,Cash,In-Store,2023-12-07
Txn_7835785,Salad,1,5.0,5.0,Cash,In-Store,2023-10-12
Txn_5335079,Cake,1,3.0,3.0,Cash,In-Store,2023-02-20
Txn_5746800,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-07-04
Txn_4630658,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-07-10
Txn_8918905,Cookie,5,1.0,5.0,Digital Wallet,In-Store,2023-06-05
Txn_6610487,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-09-18
Txn_6396940,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-02-26
Txn_2807590,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-09-05
Txn_1474329,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-02
Txn_2798736,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-01-15
Txn_1489194,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-07-18
Txn_7627772,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-10-22
Txn_3936883,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-09-08
Txn_1817275,Salad,2,5.0,10.0,Cash,In-Store,2023-09-02
Txn_3617989,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-09-29
Txn_1566564,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-09-08
Txn_6513163,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-01
Txn_2911863,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-09
Txn_1991987,Cake,3,3.0,9.0,Credit Card,In-Store,2023-10-22
Txn_7232524,Cookie,3,1.0,3.0,Cash,In-Store,2023-12-23
Txn_2480488,Juice,2,3.0,6.0,Cash,Takeaway,2023-03-01
Txn_1442096,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-06-27
Txn_2337888,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-02-10
Txn_8297751,Salad,3,5.0,15.0,Cash,Takeaway,2023-04-08
Txn_9241048,Cake,4,3.0,12.0,Credit Card,In-Store,2023-08-27
Txn_7548260,Juice,2,3.0,6.0,Cash,Takeaway,2023-02-27
Txn_1234907,Juice,1,3.0,3.0,Credit Card,In-Store,2023-05-02
Txn_7317475,Salad,4,5.0,20.0,Cash,Takeaway,2023-06-21
Txn_1317114,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-11-06
Txn_6655017,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-12-04
Txn_7478306,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-06-14
Txn_6889357,Salad,1,5.0,5.0,Cash,Takeaway,2023-03-08
Txn_2931403,Juice,2,3.0,6.0,Credit Card,In-Store,2023-05-29
Txn_8036247,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-09-29
Txn_4143264,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-17
Txn_5124519,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-09-07
Txn_1529845,Juice,3,3.0,9.0,Credit Card,In-Store,2023-01-25
Txn_2674372,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-11-14
Txn_7215900,Coffee,3,2.0,6.0,Cash,Takeaway,2023-08-26
Txn_6622980,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-26
Txn_9819697,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-05-16
Txn_1731476,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-19
Txn_1721342,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-08-23
Txn_7979028,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-07-12
Txn_2474395,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-12-28
Txn_9168898,Juice,2,3.0,6.0,Cash,Takeaway,2023-09-28
Txn_9675940,Juice,5,3.0,15.0,Credit Card,In-Store,2023-06-02
Txn_7427357,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-10-31
Txn_5806624,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-07-09
Txn_6670371,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-01
Txn_2302259,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-09-20
Txn_4921865,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-02-06
Txn_2897794,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-01-29
Txn_4623642,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-09-12
Txn_2813872,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-05-01
Txn_1891978,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-09-13
Txn_1797690,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-08-10
Txn_7866805,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-03-14
Txn_1760092,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
Txn_1887555,Juice,2,3.0,6.0,Cash,In-Store,2023-01-08
Txn_9872258,Juice,4,3.0,12.0,Cash,Takeaway,2023-07-24
Txn_2437725,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-27
Txn_2903973,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-12-26
Txn_8306630,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-04-26
Txn_1811216,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-01-18
Txn_5549522,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-12-16
Txn_9694799,Tea,3,1.5,4.5,Cash,Takeaway,2023-04-14
Txn_6733436,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-02-02
Txn_2905118,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-04
Txn_5005793,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-01-21
Txn_2840861,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
Txn_1088497,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-05
Txn_4083872,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-08-05
Txn_4064326,Cookie,2,1.0,2.0,Cash,Takeaway,2023-01-07
Txn_8749775,Cake,5,3.0,15.0,Cash,Takeaway,2023-10-30
Txn_6541284,Tea,4,1.5,6.0,Cash,Takeaway,2023-03-01
Txn_3413156,Juice,1,3.0,3.0,Credit Card,In-Store,2023-10-16
Txn_7418152,Cookie,4,1.0,4.0,Cash,Takeaway,2023-09-21
Txn_5868082,Coffee,5,2.0,10.0,Credit Card,In-Store,2023-10-22
Txn_1413335,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-05-17
Txn_7286934,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-03-27
Txn_1353266,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-08-30
Txn_7233393,Juice,5,3.0,15.0,Credit Card,In-Store,2023-11-22
Txn_8273645,Juice,2,3.0,6.0,Cash,Takeaway,2023-11-02
Txn_2474286,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-12-09
Txn_6700141,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-04-12
Txn_2714524,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-01-02
Txn_4030519,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-01-22
Txn_8716594,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-08-26
Txn_5159483,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-05-24
Txn_4688236,Coffee,4,2.0,8.0,Cash,In-Store,2023-07-05
Txn_3158921,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-16
Txn_2741928,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-10-06
Txn_2838958,Coffee,1,2.0,2.0,Cash,Takeaway,2023-03-10
Txn_1710476,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-05-22
Txn_2248497,Salad,2,5.0,10.0,Cash,Takeaway,2023-03-07
Txn_9403754,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-06-19
Txn_2495788,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-12-16
Txn_2844982,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-04
Txn_9345439,Coffee,2,2.0,4.0,Cash,Takeaway,2023-08-07
Txn_9710430,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-01-10
Txn_8859035,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-19
Txn_9206049,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-09-17
Txn_8748070,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-07-31
Txn_1079241,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-07-16
Txn_7878520,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-08-29
Txn_7682621,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-11-07
Txn_3291900,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-05-04
Txn_6501091,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-07
Txn_1721366,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-04-09
Txn_3924170,Tea,3,1.5,4.5,Credit Card,In-Store,2023-08-07
Txn_9374286,Coffee,5,2.0,10.0,Cash,In-Store,2023-08-07
Txn_6577619,Salad,3,5.0,15.0,Credit Card,In-Store,2023-07-22
Txn_1577802,Juice,2,3.0,6.0,Credit Card,In-Store,2023-11-29
Txn_2141924,Salad,5,5.0,25.0,Cash,In-Store,2023-11-27
Txn_2866735,Cookie,4,1.0,4.0,Cash,Takeaway,2023-03-13
Txn_6748374,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-07-24
